"Title","Link"
"Starfish surface-inspired graphene-copper metaparticles for ultrahigh vertical thermal conductivity of carbon fiber composite","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089401194&doi=10.1016%2fj.compscitech.2020.108385&partnerID=40&md5=9072438ba0641e12d7e782458195e332"
"Ecofriendly inclined drilling of carbon fiber-reinforced polymers (CFRP)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85093971439&doi=10.1007%2fs00170-020-06203-y&partnerID=40&md5=481e24ff552b40eda9e85bd9fc3eb9a2"
"Fabrication of ZrB2-SiC powder with a eutectic phase for sintering or plasma spraying","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086901136&doi=10.1016%2fj.powtec.2020.06.019&partnerID=40&md5=a37fd9da14a131e2b31c26b30d899dc8"
"Research Progress of Electromagnetic Shielding Mechanism and Lightweight and Broadband Wave-absorbing Materials; [电磁屏蔽机理及轻质宽频吸波材料的研究进展]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086828224&doi=10.11896%2fcldb.18110163&partnerID=40&md5=9500056ab54b075b450fcbc4589d8ac9"
"Failure Analysis of Silane-Treated Kevlar-Reinforced Nano-silica-Toughened Epoxy Composite in Laminar Shear Strength, Drop Load Impact and Drilling Process","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089390564&doi=10.1007%2fs11668-020-00979-7&partnerID=40&md5=56dd18c4e222894eaec86191d78ca164"
"A Multifunctional Smart Textile Derived from Merino Wool/Nylon Polymer Nanocomposites as Next Generation Microwave Absorber and Soft Touch Sensor","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083544808&doi=10.1021%2facsami.0c02566&partnerID=40&md5=43eba2ab0f022468555ffadf47787802"
"Research Status of TC4 Alloy Laser Cladding Materials; [TC4合金激光熔覆材料的研究现状]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090505773&doi=10.11896%2fcldb.19050077&partnerID=40&md5=c2a86af2160b89151f534b3242420902"
"Laser cladding of martensitic stainless steels on armor steels","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85104400962&doi=10.1680%2fjemmr.18.00120&partnerID=40&md5=950a9ccd3064dc719f0780f213332b2d"
"Viral Diagnostics and Preventive Techniques in the Era of COVID-19: Role of Nanoparticles","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103350921&doi=10.3389%2ffnano.2020.588795&partnerID=40&md5=47778a4f1a6d5d3a6d396db6b86c7f98"
"Profile recognition and quantitative evaluation of corrosion in coated conductors based on PMEC with the modified Theta Map","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097882344&doi=10.3233%2fJAE-209368&partnerID=40&md5=d4d2ad3e7155cc57eb7f31c1c99be8fe"
"Laser metal deposition of Ti6Al4V-A brief review","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081273484&doi=10.3390%2fapp10030764&partnerID=40&md5=eeb217b4dc61d07b14c35aa47203b611"
"CR4 Signaling Contributes to a DC-Driven Enhanced Immune Response Against Complement-Opsonized HIV-1","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090017714&doi=10.3389%2ffimmu.2020.02010&partnerID=40&md5=ccc840ac801e0957fc7698e5f28ba5d7"
"Improving superhydrophobicity of polydimethylsiloxanes using embedding fluorinated polyhedral oligomeric silsesquioxanes cages","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85101119368&doi=10.1007%2fs42452-020-03721-y&partnerID=40&md5=f7c64024b08ec65a87ac9825328dd843"
"Out-of-band laser damage to an anti-reflection coated Germanium window","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85092898595&doi=10.1117%2f12.2572999&partnerID=40&md5=803080e54d5a410c756e2e6709354f3b"
"Research Progress on Corrosion-Wear Behavior of Materials in Molten Aluminum; [材料在铝液中熔蚀-磨损行为的研究进展]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086502239&doi=10.11896%2fcldb.17120109&partnerID=40&md5=f4c9628fb078481014ff6cc3c0fe5b1a"
"2D axisymmetric modelling of single liquid droplet impingement at high speeds on thin liquid films in compressible regime","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097404670&doi=10.11159%2fhtff20.146&partnerID=40&md5=17661471b65a6890e45f6123efa1bd69"
"Human skin-inspired multiresponsive actuators based on graphene oxide/polydimethylsiloxane bilayer film: Bi-directional transformation of semi-tube into plane sheet/tube under different stimuli","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85087488851&doi=10.1088%2f1361-665X%2fab8a02&partnerID=40&md5=6a9fca6bee8fcfb3937ace14bbfdee7b"
"ROIC for 3 µm pitch detectors in portable applications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086897505&doi=10.1117%2f12.2551547&partnerID=40&md5=b7d1c917e561f26b324cf736684784ad"
"Synthesis, characterization and functionalization of chitosan and gelatin type B nanoparticles to develop novel highly biocompatible cell-penetrating agents","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85106155157&partnerID=40&md5=c866cdf90ba4361a68b1e9a4d325c428"
"Polymers in space exploration and commercialization","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089148372&doi=10.1016%2fB978-0-12-816808-0.00014-7&partnerID=40&md5=fb0c6b692ae22355edaf625a2bccbd20"
"Coated glass capillaries as SPME devices for DART mass spectrometry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85095571172&doi=10.1002%2frcm.8946&partnerID=40&md5=a2ef93cdffe1874d3c40955b8d9db171"
"Microstructural characterization of silicon carbide reinforced dissimilar grade aluminium explosive clads","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074146893&doi=10.1016%2fj.dt.2019.10.008&partnerID=40&md5=fdc98b05a90cd86c31f2eac2901001ea"
"An ultra-thin quad-band metamaterial inspired absorber using symmetric bent-arrow shaped resonator for sensing and imaging in defense applications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096328867&doi=10.1088%2f2053-1591%2fabc3a3&partnerID=40&md5=a4899568564ded720f492cb275901375"
"Agricultural uses of chitin polymers","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073964203&doi=10.1007%2fs10311-019-00934-5&partnerID=40&md5=5eee49680b05a1d95fc6115e4b501086"
"THERMAL WAVE SCATTERING IN COMPOSITES WITH FUNCTIONALLY GRADE INTERFACE AND NONSTEADY EFFECTIVE THERMAL CONDUCTIVITY","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85176853744&partnerID=40&md5=6bcd3f6682ad59eda1e95996aa32ab7d"
"Daxx inhibits HIV-1 reverse transcription and uncoating in a SUMO-dependent manner","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086686834&doi=10.3390%2fv12060636&partnerID=40&md5=104fb9364b3a40ef873ccfeae700a7e9"
"State-political and people's collaborationism in Europe in the Second World War period","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098485797&doi=10.1051%2fe3sconf%2f202021016006&partnerID=40&md5=1d4e71bf5de61f3e2539801c5fbc15a7"
"Microwave absorption characteristics of carbon foam decorated with BaFe12O19 and Ni0.5Co0.5Fe2O4 magnetic composite in X-band frequency","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088652602&doi=10.1016%2fj.jmmm.2020.167258&partnerID=40&md5=f045b34c1e5eecbcdd1d9a107a757315"
"Recent improvements in straw neutron detectors for large-scale neutron science instruments","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094596582&doi=10.3233%2fJNR-190138&partnerID=40&md5=a49c3751de9404c84f5b3e8ac401e092"
"Surface coat proteins of the potato cyst nematode, Globodera rostochiensis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098509409&doi=10.1163%2f15685411-bja10035&partnerID=40&md5=aa906af285617292b237cf9fd8e73d4d"
"Mechanisms for Forming Iron-Containing Intermetallics Prepared by Aluminothermy and the Effect of Special Treatment Methods on their Properties","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096020147&doi=10.1007%2fs11015-020-01058-w&partnerID=40&md5=b29632bc75301fcc51ed68bc5bb85727"
"Exploring grinding and burnishing as surface post-treatment options for electron beam additive manufactured Alloy 718","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086600858&doi=10.1016%2fj.surfcoat.2020.126063&partnerID=40&md5=ca1c373008ef098f6e8d4fe592480643"
"Design of stealth bulletproof material based on sub-wavelength absorbing structure","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083013958&doi=10.1088%2f1757-899X%2f774%2f1%2f012097&partnerID=40&md5=7a4ac91004319548aab88feafcb46a78"
"PFAS and drinking water: Selected EPA and congressional actions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089055762&partnerID=40&md5=80eb128170b210593d6c77f320f8b81b"
"11th International Conference on Terotechnology, 2019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85103534883&partnerID=40&md5=c1c6f524304c06a552ff5329e7a85f98"
"Boric acid based fire-retardants and nonwoven fabric surface coatings for safety in the automotive industry","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85125376111&partnerID=40&md5=a299079c17e2c5a8db97d965384d27f0"
"In defense of a rational approach to formulation design and development for oral solid dosage forms","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85088487809&partnerID=40&md5=33892be778b5a317bed4752325fa5e29"
"Diffuse reflectance behavior of the printed cotton/nylon blend fabrics treated with zirconium and cerium dioxide and citric acid in near- and short-wave IR radiation spectral ranges","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85074756129&doi=10.1002%2fcol.22446&partnerID=40&md5=f59761f8122e5ae30fe342180af1dcd9"
"Multifunctional Thin Film Optically Graded Flexible Absorber","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85089532211&doi=10.1088%2f1742-6596%2f1537%2f1%2f012016&partnerID=40&md5=8c7e2a4f26b9b42842d1193bce133506"
"New reaction route for bio-based adiponitrile production:Towards the rational design of the reactants and reaction pathways; [合成生物基己二腈新方法及其反应物和反应路径的理性设计]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081683089&doi=10.1360%2fTB-2019-0311&partnerID=40&md5=eecfbf3b8c5ef12aa57c3f8fb7fe71e6"
"Metabolic profiling, in vitro bioaccessibility and in vivo bioavailability of a commercial bioactive Epilobium angustifolium L. extract","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85090165630&doi=10.1016%2fj.biopha.2020.110670&partnerID=40&md5=bbacf41e45dcacf60be31d8774292ecb"
"Dry sliding behavior of HVOF WC-CoCr coated counterface against Cu-Sn and SiC-graphite composite materials","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086064910&doi=10.1016%2fj.surfcoat.2020.125977&partnerID=40&md5=7a107b92bb857b9e60a1482b62c857b6"
"Research Progress and Prospect of Vibrothermography in Different Defect Types; [振动红外热成像技术用于不同类型缺陷检测的研究进展]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086826584&doi=10.11896%2fcldb.19040053&partnerID=40&md5=12d35b3226b92bc2510bec69b6df288e"
"Actions on mammalian and insect nicotinic acetylcholine receptors of harmonine-containing alkaloid extracts from the harlequin ladybird Harmonia axyridis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084228667&doi=10.1016%2fj.pestbp.2020.104561&partnerID=40&md5=839a6e82114a0b8e515bc945ca256b16"
"Sustainable Chemicals: A Brief Survey of the Furans","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85112465229&doi=10.1007%2fs42250-020-00123-w&partnerID=40&md5=5324536f5c62e91e90e00cab3004019d"
